Comp,BID,acyl_true,acyl_pred,acyl_std
0.1,0.2,19.93312061,41.04755221769358,5.614271553366322
0.1,0.2,43.40631591,41.04755221769358,5.614271553366322
0.1,0.2,22.45123868,41.04755221769358,5.614271553366322
0.1,0.2,15.74510955,41.04755221769358,5.614271553366322
0.1,0.2,19.42199307,41.04755221769358,5.614271553366322
0.1,0.2,15.74986998,41.04755221769358,5.614271553366322
0.1,0.2,45.33788774,41.04755221769358,5.614271553366322
0.1,0.2,57.60353214,41.04755221769358,5.614271553366322
0.1,0.2,56.22807528,41.04755221769358,5.614271553366322
0.1,0.2,67.61541718,41.04755221769358,5.614271553366322
0.1,0.2,29.73332856,41.04755221769358,5.614271553366322
0.1,0.2,53.82513014,41.04755221769358,5.614271553366322
0.1,0.2,28.91342675,41.04755221769358,5.614271553366322
0.1,0.2,29.2775506,41.04755221769358,5.614271553366322
0.1,0.2,40.01610756,41.04755221769358,5.614271553366322
0.1,0.2,34.07851384,41.04755221769358,5.614271553366322
0.1,0.2,56.07970554,41.04755221769358,5.614271553366322
0.1,0.2,47.43047759,41.04755221769358,5.614271553366322
0.1,0.2,41.79774538,41.04755221769358,5.614271553366322
0.1,0.2,34.40097552,41.04755221769358,5.614271553366322
0.1,0.2,50.57785875,41.04755221769358,5.614271553366322
0.1,0.2,72.78498563,41.04755221769358,5.614271553366322
0.1,0.2,29.57526436,41.04755221769358,5.614271553366322
0.1,0.2,54.23835056,41.04755221769358,5.614271553366322
0.1,0.4,46.06867766,48.64359047906146,5.553773097664153
0.1,0.4,44.93582651,48.64359047906146,5.553773097664153
0.1,0.4,41.54799487,48.64359047906146,5.553773097664153
0.1,0.4,58.64451884,48.64359047906146,5.553773097664153
0.1,0.4,51.47677517,48.64359047906146,5.553773097664153
0.1,0.4,32.79090169,48.64359047906146,5.553773097664153
0.1,0.4,50.7769987,48.64359047906146,5.553773097664153
0.1,0.4,45.96142722,48.64359047906146,5.553773097664153
0.1,0.4,43.74293199,48.64359047906146,5.553773097664153
0.1,0.4,38.17564008,48.64359047906146,5.553773097664153
0.1,0.4,40.774759,48.64359047906146,5.553773097664153
0.1,0.4,29.24988636,48.64359047906146,5.553773097664153
0.1,0.4,48.46082662,48.64359047906146,5.553773097664153
0.1,0.4,50.38783424,48.64359047906146,5.553773097664153
0.1,0.4,33.61873943,48.64359047906146,5.553773097664153
0.1,0.4,38.3832541,48.64359047906146,5.553773097664153
0.1,0.4,33.37742971,48.64359047906146,5.553773097664153
0.1,0.4,38.07609359,48.64359047906146,5.553773097664153
0.1,0.4,42.84497442,48.64359047906146,5.553773097664153
0.1,0.4,38.5790624,48.64359047906146,5.553773097664153
0.1,0.4,57.1333777,48.64359047906146,5.553773097664153
0.1,0.4,71.28693847,48.64359047906146,5.553773097664153
0.1,0.4,36.31549252,48.64359047906146,5.553773097664153
0.1,0.4,35.22967365,48.64359047906146,5.553773097664153
0.1,0.6,25.19402472,48.79585946461293,5.948572509134471
0.1,0.6,57.61719577,48.79585946461293,5.948572509134471
0.1,0.6,28.73748115,48.79585946461293,5.948572509134471
0.1,0.6,39.13806169,48.79585946461293,5.948572509134471
0.1,0.6,34.81258959,48.79585946461293,5.948572509134471
0.1,0.6,37.35291322,48.79585946461293,5.948572509134471
0.1,0.6,23.52928391,48.79585946461293,5.948572509134471
0.1,0.6,41.58637335,48.79585946461293,5.948572509134471
0.1,0.6,65.81284614,48.79585946461293,5.948572509134471
0.1,0.6,63.02899286,48.79585946461293,5.948572509134471
0.1,0.6,75.80211708,48.79585946461293,5.948572509134471
0.1,0.6,31.44584088,48.79585946461293,5.948572509134471
0.1,0.6,51.37609564,48.79585946461293,5.948572509134471
0.1,0.6,57.79914234,48.79585946461293,5.948572509134471
0.1,0.6,21.84548385,48.79585946461293,5.948572509134471
0.1,0.6,56.2322194,48.79585946461293,5.948572509134471
0.1,0.6,39.5474633,48.79585946461293,5.948572509134471
0.1,0.6,46.9581414,48.79585946461293,5.948572509134471
0.1,0.6,21.72192809,48.79585946461293,5.948572509134471
0.1,0.6,24.77382209,48.79585946461293,5.948572509134471
0.1,0.6,46.70279849,48.79585946461293,5.948572509134471
0.1,0.6,33.26544958,48.79585946461293,5.948572509134471
0.1,0.6,80.72721593,48.79585946461293,5.948572509134471
0.1,0.6,55.4395492,48.79585946461293,5.948572509134471
0.1,0.6,53.9697528,48.047419197928434,5.729128670794267
0.1,0.6,36.95893835,48.047419197928434,5.729128670794267
0.1,0.6,41.39702217,48.047419197928434,5.729128670794267
0.1,0.6,46.3932418,48.047419197928434,5.729128670794267
0.1,0.6,28.38991364,48.047419197928434,5.729128670794267
0.1,0.6,76.80525479,48.047419197928434,5.729128670794267
0.1,0.6,53.44386084,48.047419197928434,5.729128670794267
0.1,0.6,18.43823239,48.047419197928434,5.729128670794267
0.1,0.6,78.2270061,48.047419197928434,5.729128670794267
0.1,0.6,88.56561427,48.047419197928434,5.729128670794267
0.1,0.6,31.23341656,48.047419197928434,5.729128670794267
0.1,0.6,78.40575344,48.047419197928434,5.729128670794267
0.1,0.6,41.38839354,48.047419197928434,5.729128670794267
0.1,0.6,85.26460767,48.047419197928434,5.729128670794267
0.1,0.6,54.5510772,48.047419197928434,5.729128670794267
0.1,0.6,80.74757475,48.047419197928434,5.729128670794267
0.1,0.6,28.47842364,48.047419197928434,5.729128670794267
0.1,0.6,50.62526998,48.047419197928434,5.729128670794267
0.1,0.6,65.15206302,48.047419197928434,5.729128670794267
0.1,0.6,72.71539591,48.047419197928434,5.729128670794267
0.1,0.6,23.57957539,48.047419197928434,5.729128670794267
0.1,0.6,14.81297937,48.047419197928434,5.729128670794267
0.1,0.6,36.20893616,48.047419197928434,5.729128670794267
0.1,0.6,60.53924122,48.047419197928434,5.729128670794267
0.1,0.6,31.68066661,49.10450991816549,5.645612440640366
0.1,0.6,40.88486023,49.10450991816549,5.645612440640366
0.1,0.6,18.4936178,49.10450991816549,5.645612440640366
0.1,0.6,21.05543966,49.10450991816549,5.645612440640366
0.1,0.6,42.61512715,49.10450991816549,5.645612440640366
0.1,0.6,54.47490088,49.10450991816549,5.645612440640366
0.1,0.6,86.4036342,49.10450991816549,5.645612440640366
0.1,0.6,79.20854509,49.10450991816549,5.645612440640366
0.1,0.6,28.22843637,49.10450991816549,5.645612440640366
0.1,0.6,77.35426305,49.10450991816549,5.645612440640366
0.1,0.6,29.94571023,49.10450991816549,5.645612440640366
0.1,0.6,41.21049972,49.10450991816549,5.645612440640366
0.1,0.6,24.45109292,49.10450991816549,5.645612440640366
0.1,0.6,89.31889283,49.10450991816549,5.645612440640366
0.1,0.6,26.09820561,49.10450991816549,5.645612440640366
0.1,0.6,70.0590705,49.10450991816549,5.645612440640366
0.1,0.6,86.70396022,49.10450991816549,5.645612440640366
0.1,0.6,25.75423362,49.10450991816549,5.645612440640366
0.1,0.6,33.86590168,49.10450991816549,5.645612440640366
0.1,0.6,43.62134182,49.10450991816549,5.645612440640366
0.1,0.6,39.24540895,49.10450991816549,5.645612440640366
0.1,0.6,32.19713939,49.10450991816549,5.645612440640366
0.1,0.6,84.27411325,49.10450991816549,5.645612440640366
0.1,0.6,92.00741342,49.10450991816549,5.645612440640366
0.1,0.8,98.54302324,53.00870700492453,6.015298386557291
0.1,0.8,87.61223353,53.00870700492453,6.015298386557291
0.1,0.8,116.1167474,53.00870700492453,6.015298386557291
0.1,0.8,23.5040008,53.00870700492453,6.015298386557291
0.1,0.8,19.07651192,53.00870700492453,6.015298386557291
0.1,0.8,39.01324129,53.00870700492453,6.015298386557291
0.1,0.8,97.8180127,53.00870700492453,6.015298386557291
0.1,0.8,94.25342559,53.00870700492453,6.015298386557291
0.1,0.8,93.96725967,53.00870700492453,6.015298386557291
0.1,0.8,89.31045155,53.00870700492453,6.015298386557291
0.1,0.8,84.87577662,53.00870700492453,6.015298386557291
0.1,0.8,101.1982692,53.00870700492453,6.015298386557291
0.1,0.8,55.144684,53.00870700492453,6.015298386557291
0.1,0.8,46.88829293,53.00870700492453,6.015298386557291
0.1,0.8,42.93463949,53.00870700492453,6.015298386557291
0.1,0.8,78.77465115,53.00870700492453,6.015298386557291
0.1,0.8,93.05223717,53.00870700492453,6.015298386557291
0.1,0.8,45.54017173,53.00870700492453,6.015298386557291
0.1,0.8,39.75408805,53.00870700492453,6.015298386557291
0.1,0.8,84.8745565,53.00870700492453,6.015298386557291
0.1,0.8,72.46739367,53.00870700492453,6.015298386557291
0.1,0.8,84.30846523,53.00870700492453,6.015298386557291
0.1,0.8,86.78816367,53.00870700492453,6.015298386557291
0.1,0.8,85.60319284,53.00870700492453,6.015298386557291
0.1,0.8,68.41852933,52.83812225855354,6.0621345197541
0.1,0.8,24.99160461,52.83812225855354,6.0621345197541
0.1,0.8,69.0583176,52.83812225855354,6.0621345197541
0.1,0.8,92.2652262,52.83812225855354,6.0621345197541
0.1,0.8,25.55227102,52.83812225855354,6.0621345197541
0.1,0.8,24.24153698,52.83812225855354,6.0621345197541
0.1,0.8,25.24059776,52.83812225855354,6.0621345197541
0.1,0.8,26.61486251,52.83812225855354,6.0621345197541
0.1,0.8,90.37542089,52.83812225855354,6.0621345197541
0.1,0.8,41.31576276,52.83812225855354,6.0621345197541
0.1,0.8,48.63523613,52.83812225855354,6.0621345197541
0.1,0.8,38.2780747,52.83812225855354,6.0621345197541
0.1,0.8,69.6608617,52.83812225855354,6.0621345197541
0.1,0.8,27.67871991,52.83812225855354,6.0621345197541
0.1,0.8,41.08687636,52.83812225855354,6.0621345197541
0.1,0.8,31.94978525,52.83812225855354,6.0621345197541
0.1,0.8,74.68104997,52.83812225855354,6.0621345197541
0.1,0.8,68.46332144,52.83812225855354,6.0621345197541
0.1,0.8,82.708519,52.83812225855354,6.0621345197541
0.1,0.8,37.05696351,52.83812225855354,6.0621345197541
0.1,0.8,25.17816927,52.83812225855354,6.0621345197541
0.1,0.8,93.43258723,52.83812225855354,6.0621345197541
0.1,0.8,72.02507613,52.83812225855354,6.0621345197541
0.1,0.8,25.93445079,52.83812225855354,6.0621345197541
0.15,0.2,35.77294846,37.565875262704026,5.864007618956984
0.15,0.2,15.07670733,37.565875262704026,5.864007618956984
0.15,0.2,27.91307252,37.565875262704026,5.864007618956984
0.15,0.2,26.26526998,37.565875262704026,5.864007618956984
0.15,0.2,26.08166296,37.565875262704026,5.864007618956984
0.15,0.2,42.03105413,37.565875262704026,5.864007618956984
0.15,0.2,22.54378832,37.565875262704026,5.864007618956984
0.15,0.2,19.44518461,37.565875262704026,5.864007618956984
0.15,0.2,22.17036682,37.565875262704026,5.864007618956984
0.15,0.2,29.00526715,37.565875262704026,5.864007618956984
0.15,0.2,17.37599863,37.565875262704026,5.864007618956984
0.15,0.2,23.36581095,37.565875262704026,5.864007618956984
0.15,0.2,27.07165795,37.565875262704026,5.864007618956984
0.15,0.2,27.33581611,37.565875262704026,5.864007618956984
0.15,0.2,24.13111373,37.565875262704026,5.864007618956984
0.15,0.2,18.5841671,37.565875262704026,5.864007618956984
0.15,0.2,17.36284398,37.565875262704026,5.864007618956984
0.15,0.2,28.41394424,37.565875262704026,5.864007618956984
0.15,0.2,13.10259044,37.565875262704026,5.864007618956984
0.15,0.2,16.97910675,37.565875262704026,5.864007618956984
0.15,0.2,14.83839165,37.565875262704026,5.864007618956984
0.15,0.2,20.68076315,37.565875262704026,5.864007618956984
0.15,0.2,48.71827331,37.565875262704026,5.864007618956984
0.15,0.2,15.0449103,37.565875262704026,5.864007618956984
0.15,0.4,28.66322486,40.92001706914391,5.961893981766596
0.15,0.4,24.4644074,40.92001706914391,5.961893981766596
0.15,0.4,55.33302617,40.92001706914391,5.961893981766596
0.15,0.4,29.23351109,40.92001706914391,5.961893981766596
0.15,0.4,49.189851,40.92001706914391,5.961893981766596
0.15,0.4,20.21702901,40.92001706914391,5.961893981766596
0.15,0.4,33.44294551,40.92001706914391,5.961893981766596
0.15,0.4,30.20964954,40.92001706914391,5.961893981766596
0.15,0.4,29.4856942,40.92001706914391,5.961893981766596
0.15,0.4,20.34574677,40.92001706914391,5.961893981766596
0.15,0.4,16.40886219,40.92001706914391,5.961893981766596
0.15,0.4,18.40067024,40.92001706914391,5.961893981766596
0.15,0.4,43.24317908,40.92001706914391,5.961893981766596
0.15,0.4,26.72534115,40.92001706914391,5.961893981766596
0.15,0.4,29.72494648,40.92001706914391,5.961893981766596
0.15,0.4,38.7694041,40.92001706914391,5.961893981766596
0.15,0.4,19.02937056,40.92001706914391,5.961893981766596
0.15,0.4,20.01676765,40.92001706914391,5.961893981766596
0.15,0.4,34.90281439,40.92001706914391,5.961893981766596
0.15,0.4,16.43389002,40.92001706914391,5.961893981766596
0.15,0.4,23.50688489,40.92001706914391,5.961893981766596
0.15,0.4,20.49498315,40.92001706914391,5.961893981766596
0.15,0.4,15.60082435,40.92001706914391,5.961893981766596
0.15,0.4,40.60175957,40.92001706914391,5.961893981766596
0.15,0.4,42.60679105,39.48742415789923,6.046841326697924
0.15,0.4,20.73947883,39.48742415789923,6.046841326697924
0.15,0.4,49.53649969,39.48742415789923,6.046841326697924
0.15,0.4,41.21694381,39.48742415789923,6.046841326697924
0.15,0.4,22.51052253,39.48742415789923,6.046841326697924
0.15,0.4,24.43082774,39.48742415789923,6.046841326697924
0.15,0.4,53.93720978,39.48742415789923,6.046841326697924
0.15,0.4,13.015231,39.48742415789923,6.046841326697924
0.15,0.4,28.10064379,39.48742415789923,6.046841326697924
0.15,0.4,17.92523703,39.48742415789923,6.046841326697924
0.15,0.4,36.22291132,39.48742415789923,6.046841326697924
0.15,0.4,38.7108275,39.48742415789923,6.046841326697924
0.15,0.4,55.5788893,39.48742415789923,6.046841326697924
0.15,0.4,16.31894364,39.48742415789923,6.046841326697924
0.15,0.4,31.43536303,39.48742415789923,6.046841326697924
0.15,0.4,43.43486295,39.48742415789923,6.046841326697924
0.15,0.4,41.38793047,39.48742415789923,6.046841326697924
0.15,0.4,75.6381312,39.48742415789923,6.046841326697924
0.15,0.4,26.77594103,39.48742415789923,6.046841326697924
0.15,0.4,19.92399375,39.48742415789923,6.046841326697924
0.15,0.4,27.53617446,39.48742415789923,6.046841326697924
0.15,0.4,16.08254891,39.48742415789923,6.046841326697924
0.15,0.4,51.52395608,39.48742415789923,6.046841326697924
0.15,0.4,17.70622087,39.48742415789923,6.046841326697924
0.15,0.4,29.00431282,46.84723955713548,5.990400107452419
0.15,0.4,29.06783138,46.84723955713548,5.990400107452419
0.15,0.4,20.03299756,46.84723955713548,5.990400107452419
0.15,0.4,51.00322787,46.84723955713548,5.990400107452419
0.15,0.4,78.2384458,46.84723955713548,5.990400107452419
0.15,0.4,31.03119813,46.84723955713548,5.990400107452419
0.15,0.4,41.82793061,46.84723955713548,5.990400107452419
0.15,0.4,45.67605068,46.84723955713548,5.990400107452419
0.15,0.4,27.72024488,46.84723955713548,5.990400107452419
0.15,0.4,38.39643691,46.84723955713548,5.990400107452419
0.15,0.4,28.70775277,46.84723955713548,5.990400107452419
0.15,0.4,29.2556166,46.84723955713548,5.990400107452419
0.15,0.4,29.85024575,46.84723955713548,5.990400107452419
0.15,0.4,45.12132488,46.84723955713548,5.990400107452419
0.15,0.4,27.53148564,46.84723955713548,5.990400107452419
0.15,0.4,17.13132254,46.84723955713548,5.990400107452419
0.15,0.4,24.88212312,46.84723955713548,5.990400107452419
0.15,0.4,14.91599335,46.84723955713548,5.990400107452419
0.15,0.4,23.20843724,46.84723955713548,5.990400107452419
0.15,0.4,40.9885719,46.84723955713548,5.990400107452419
0.15,0.4,49.32900719,46.84723955713548,5.990400107452419
0.15,0.4,30.07521439,46.84723955713548,5.990400107452419
0.15,0.4,45.33905271,46.84723955713548,5.990400107452419
0.15,0.4,33.70413869,46.84723955713548,5.990400107452419
0.15,0.6,32.22817394,51.36046920356375,5.841130121332151
0.15,0.6,43.74567786,51.36046920356375,5.841130121332151
0.15,0.6,21.76434834,51.36046920356375,5.841130121332151
0.15,0.6,25.0939214,51.36046920356375,5.841130121332151
0.15,0.6,31.45298258,51.36046920356375,5.841130121332151
0.15,0.6,25.07884582,51.36046920356375,5.841130121332151
0.15,0.6,8.700228021,51.36046920356375,5.841130121332151
0.15,0.6,31.82070914,51.36046920356375,5.841130121332151
0.15,0.6,25.42768664,51.36046920356375,5.841130121332151
0.15,0.6,21.19457721,51.36046920356375,5.841130121332151
0.15,0.6,23.89820743,51.36046920356375,5.841130121332151
0.15,0.6,42.97744011,51.36046920356375,5.841130121332151
0.15,0.6,24.85438063,51.36046920356375,5.841130121332151
0.15,0.6,39.25470134,51.36046920356375,5.841130121332151
0.15,0.6,22.16266572,51.36046920356375,5.841130121332151
0.15,0.6,28.52032411,51.36046920356375,5.841130121332151
0.15,0.6,15.05567287,51.36046920356375,5.841130121332151
0.15,0.6,34.7858328,51.36046920356375,5.841130121332151
0.15,0.6,64.04977996,51.36046920356375,5.841130121332151
0.15,0.6,34.60501856,51.36046920356375,5.841130121332151
0.15,0.6,40.94658021,51.36046920356375,5.841130121332151
0.15,0.6,32.06147583,51.36046920356375,5.841130121332151
0.15,0.6,18.4348711,51.36046920356375,5.841130121332151
0.15,0.6,29.97159409,51.36046920356375,5.841130121332151
0.15,0.6,27.85831029,48.79344353356737,5.98551482673953
0.15,0.6,33.77010575,48.79344353356737,5.98551482673953
0.15,0.6,28.22965583,48.79344353356737,5.98551482673953
0.15,0.6,45.59076818,48.79344353356737,5.98551482673953
0.15,0.6,23.67666933,48.79344353356737,5.98551482673953
0.15,0.6,12.12626194,48.79344353356737,5.98551482673953
0.15,0.6,47.11025158,48.79344353356737,5.98551482673953
0.15,0.6,33.58391792,48.79344353356737,5.98551482673953
0.15,0.6,36.1352245,48.79344353356737,5.98551482673953
0.15,0.6,45.21007946,48.79344353356737,5.98551482673953
0.15,0.6,25.32446764,48.79344353356737,5.98551482673953
0.15,0.6,15.65386647,48.79344353356737,5.98551482673953
0.15,0.6,35.41601392,48.79344353356737,5.98551482673953
0.15,0.6,21.38127591,48.79344353356737,5.98551482673953
0.15,0.6,31.50952686,48.79344353356737,5.98551482673953
0.15,0.6,39.34870405,48.79344353356737,5.98551482673953
0.15,0.6,24.60594051,48.79344353356737,5.98551482673953
0.15,0.6,30.54802642,48.79344353356737,5.98551482673953
0.15,0.6,13.94176903,48.79344353356737,5.98551482673953
0.15,0.6,36.84167414,48.79344353356737,5.98551482673953
0.15,0.6,27.80479918,48.79344353356737,5.98551482673953
0.15,0.6,29.08736461,48.79344353356737,5.98551482673953
0.15,0.6,15.43332984,48.79344353356737,5.98551482673953
0.15,0.6,35.44814748,48.79344353356737,5.98551482673953
0.15,0.8,33.06220925,47.21243865908093,6.209729511115733
0.15,0.8,25.58191805,47.21243865908093,6.209729511115733
0.15,0.8,56.59384563,47.21243865908093,6.209729511115733
0.15,0.8,30.31722469,47.21243865908093,6.209729511115733
0.15,0.8,11.9223898,47.21243865908093,6.209729511115733
0.15,0.8,72.40232018,47.21243865908093,6.209729511115733
0.15,0.8,33.03430868,47.21243865908093,6.209729511115733
0.15,0.8,33.25772195,47.21243865908093,6.209729511115733
0.15,0.8,23.37534082,47.21243865908093,6.209729511115733
0.15,0.8,65.02263797,47.21243865908093,6.209729511115733
0.15,0.8,52.32660976,47.21243865908093,6.209729511115733
0.15,0.8,39.69509004,47.21243865908093,6.209729511115733
0.15,0.8,63.71540439,47.21243865908093,6.209729511115733
0.15,0.8,83.50988794,47.21243865908093,6.209729511115733
0.15,0.8,48.08329548,47.21243865908093,6.209729511115733
0.15,0.8,32.89581311,47.21243865908093,6.209729511115733
0.15,0.8,69.74988888,47.21243865908093,6.209729511115733
0.15,0.8,65.66998652,47.21243865908093,6.209729511115733
0.15,0.8,33.96056423,47.21243865908093,6.209729511115733
0.15,0.8,46.07098388,47.21243865908093,6.209729511115733
0.15,0.8,22.40714466,47.21243865908093,6.209729511115733
0.15,0.8,61.71289611,47.21243865908093,6.209729511115733
0.15,0.8,32.72675816,47.21243865908093,6.209729511115733
0.15,0.8,40.5136563,47.21243865908093,6.209729511115733
0.2,0.4,16.69543113,44.669130439813785,5.728134626666258
0.2,0.4,23.15057795,44.669130439813785,5.728134626666258
0.2,0.4,38.67255741,44.669130439813785,5.728134626666258
0.2,0.4,19.17441045,44.669130439813785,5.728134626666258
0.2,0.4,15.64035231,44.669130439813785,5.728134626666258
0.2,0.4,31.49110459,44.669130439813785,5.728134626666258
0.2,0.4,28.63572405,44.669130439813785,5.728134626666258
0.2,0.4,37.89018424,44.669130439813785,5.728134626666258
0.2,0.4,12.35521895,44.669130439813785,5.728134626666258
0.2,0.4,17.21279134,44.669130439813785,5.728134626666258
0.2,0.4,50.96803246,44.669130439813785,5.728134626666258
0.2,0.4,20.5332176,44.669130439813785,5.728134626666258
0.2,0.4,21.95577269,44.669130439813785,5.728134626666258
0.2,0.4,70.72972641,44.669130439813785,5.728134626666258
0.2,0.4,34.4693871,44.669130439813785,5.728134626666258
0.2,0.4,20.4923753,44.669130439813785,5.728134626666258
0.2,0.4,44.54116883,44.669130439813785,5.728134626666258
0.2,0.4,20.8981243,44.669130439813785,5.728134626666258
0.2,0.4,42.66054965,44.669130439813785,5.728134626666258
0.2,0.4,26.65141577,44.669130439813785,5.728134626666258
0.2,0.4,27.48413442,44.669130439813785,5.728134626666258
0.2,0.4,48.53306337,44.669130439813785,5.728134626666258
0.2,0.4,28.83158977,44.669130439813785,5.728134626666258
0.2,0.4,26.89507769,44.669130439813785,5.728134626666258
0.2,0.6,33.04948224,39.61407487052668,6.233881536923847
0.2,0.6,19.19645813,39.61407487052668,6.233881536923847
0.2,0.6,25.83813219,39.61407487052668,6.233881536923847
0.2,0.6,44.04468122,39.61407487052668,6.233881536923847
0.2,0.6,13.80773785,39.61407487052668,6.233881536923847
0.2,0.6,27.46411832,39.61407487052668,6.233881536923847
0.2,0.6,15.60003201,39.61407487052668,6.233881536923847
0.2,0.6,38.46174275,39.61407487052668,6.233881536923847
0.2,0.6,15.90122124,39.61407487052668,6.233881536923847
0.2,0.6,16.8420388,39.61407487052668,6.233881536923847
0.2,0.6,15.91099684,39.61407487052668,6.233881536923847
0.2,0.6,46.62522632,39.61407487052668,6.233881536923847
0.2,0.6,11.27962659,39.61407487052668,6.233881536923847
0.2,0.6,21.61238591,39.61407487052668,6.233881536923847
0.2,0.6,25.95298805,39.61407487052668,6.233881536923847
0.2,0.6,14.83328222,39.61407487052668,6.233881536923847
0.2,0.6,23.59650125,39.61407487052668,6.233881536923847
0.2,0.6,23.19529766,39.61407487052668,6.233881536923847
0.2,0.6,20.60662843,39.61407487052668,6.233881536923847
0.2,0.6,15.64550051,39.61407487052668,6.233881536923847
0.2,0.6,23.47030744,39.61407487052668,6.233881536923847
0.2,0.6,37.70409798,39.61407487052668,6.233881536923847
0.2,0.6,32.66210137,39.61407487052668,6.233881536923847
0.2,0.6,27.20300184,39.61407487052668,6.233881536923847
