Comp,BID,anis_true,anis_pred,anis_std
0.1,0.2,0.164754284,0.3358378505872679,0.013624966382970975
0.1,0.2,0.43465433,0.3358378505872679,0.013624966382970975
0.1,0.2,0.152513506,0.3358378505872679,0.013624966382970975
0.1,0.2,0.103076927,0.3358378505872679,0.013624966382970975
0.1,0.2,0.154234576,0.3358378505872679,0.013624966382970975
0.1,0.2,0.111229934,0.3358378505872679,0.013624966382970975
0.1,0.2,0.413004161,0.3358378505872679,0.013624966382970975
0.1,0.2,0.381140397,0.3358378505872679,0.013624966382970975
0.1,0.2,0.433543633,0.3358378505872679,0.013624966382970975
0.1,0.2,0.421546302,0.3358378505872679,0.013624966382970975
0.1,0.2,0.221444813,0.3358378505872679,0.013624966382970975
0.1,0.2,0.436642461,0.3358378505872679,0.013624966382970975
0.1,0.2,0.261082656,0.3358378505872679,0.013624966382970975
0.1,0.2,0.306564498,0.3358378505872679,0.013624966382970975
0.1,0.2,0.298990894,0.3358378505872679,0.013624966382970975
0.1,0.2,0.243063164,0.3358378505872679,0.013624966382970975
0.1,0.2,0.479287808,0.3358378505872679,0.013624966382970975
0.1,0.2,0.393227519,0.3358378505872679,0.013624966382970975
0.1,0.2,0.350959946,0.3358378505872679,0.013624966382970975
0.1,0.2,0.227462996,0.3358378505872679,0.013624966382970975
0.1,0.2,0.354845835,0.3358378505872679,0.013624966382970975
0.1,0.2,0.436219092,0.3358378505872679,0.013624966382970975
0.1,0.2,0.236293409,0.3358378505872679,0.013624966382970975
0.1,0.2,0.437090654,0.3358378505872679,0.013624966382970975
0.1,0.4,0.311641025,0.3209177916724002,0.014300188048240056
0.1,0.4,0.32814855,0.3209177916724002,0.014300188048240056
0.1,0.4,0.300993519,0.3209177916724002,0.014300188048240056
0.1,0.4,0.360525619,0.3209177916724002,0.014300188048240056
0.1,0.4,0.379211699,0.3209177916724002,0.014300188048240056
0.1,0.4,0.230759951,0.3209177916724002,0.014300188048240056
0.1,0.4,0.374256504,0.3209177916724002,0.014300188048240056
0.1,0.4,0.301906541,0.3209177916724002,0.014300188048240056
0.1,0.4,0.281381678,0.3209177916724002,0.014300188048240056
0.1,0.4,0.320000029,0.3209177916724002,0.014300188048240056
0.1,0.4,0.244998764,0.3209177916724002,0.014300188048240056
0.1,0.4,0.305102101,0.3209177916724002,0.014300188048240056
0.1,0.4,0.285007505,0.3209177916724002,0.014300188048240056
0.1,0.4,0.348967875,0.3209177916724002,0.014300188048240056
0.1,0.4,0.259530117,0.3209177916724002,0.014300188048240056
0.1,0.4,0.281413816,0.3209177916724002,0.014300188048240056
0.1,0.4,0.252103151,0.3209177916724002,0.014300188048240056
0.1,0.4,0.292827012,0.3209177916724002,0.014300188048240056
0.1,0.4,0.331829064,0.3209177916724002,0.014300188048240056
0.1,0.4,0.317885912,0.3209177916724002,0.014300188048240056
0.1,0.4,0.374169125,0.3209177916724002,0.014300188048240056
0.1,0.4,0.425898222,0.3209177916724002,0.014300188048240056
0.1,0.4,0.276147533,0.3209177916724002,0.014300188048240056
0.1,0.4,0.272158177,0.3209177916724002,0.014300188048240056
0.1,0.6,0.149064476,0.34316442292401916,0.015553877797563514
0.1,0.6,0.437404584,0.34316442292401916,0.015553877797563514
0.1,0.6,0.225452567,0.34316442292401916,0.015553877797563514
0.1,0.6,0.228984993,0.34316442292401916,0.015553877797563514
0.1,0.6,0.303064055,0.34316442292401916,0.015553877797563514
0.1,0.6,0.231164648,0.34316442292401916,0.015553877797563514
0.1,0.6,0.208425517,0.34316442292401916,0.015553877797563514
0.1,0.6,0.365655878,0.34316442292401916,0.015553877797563514
0.1,0.6,0.422161498,0.34316442292401916,0.015553877797563514
0.1,0.6,0.419144967,0.34316442292401916,0.015553877797563514
0.1,0.6,0.440618338,0.34316442292401916,0.015553877797563514
0.1,0.6,0.19651055,0.34316442292401916,0.015553877797563514
0.1,0.6,0.446737463,0.34316442292401916,0.015553877797563514
0.1,0.6,0.380877883,0.34316442292401916,0.015553877797563514
0.1,0.6,0.165020279,0.34316442292401916,0.015553877797563514
0.1,0.6,0.440703588,0.34316442292401916,0.015553877797563514
0.1,0.6,0.349407926,0.34316442292401916,0.015553877797563514
0.1,0.6,0.38220566,0.34316442292401916,0.015553877797563514
0.1,0.6,0.191547753,0.34316442292401916,0.015553877797563514
0.1,0.6,0.160878638,0.34316442292401916,0.015553877797563514
0.1,0.6,0.375039426,0.34316442292401916,0.015553877797563514
0.1,0.6,0.23648373,0.34316442292401916,0.015553877797563514
0.1,0.6,0.466743076,0.34316442292401916,0.015553877797563514
0.1,0.6,0.320078938,0.34316442292401916,0.015553877797563514
0.1,0.6,0.383710011,0.32065426473127445,0.01347170873926768
0.1,0.6,0.258178526,0.32065426473127445,0.01347170873926768
0.1,0.6,0.25465056,0.32065426473127445,0.01347170873926768
0.1,0.6,0.351388167,0.32065426473127445,0.01347170873926768
0.1,0.6,0.220090857,0.32065426473127445,0.01347170873926768
0.1,0.6,0.487463956,0.32065426473127445,0.01347170873926768
0.1,0.6,0.397759649,0.32065426473127445,0.01347170873926768
0.1,0.6,0.187552937,0.32065426473127445,0.01347170873926768
0.1,0.6,0.457551029,0.32065426473127445,0.01347170873926768
0.1,0.6,0.463537658,0.32065426473127445,0.01347170873926768
0.1,0.6,0.267669928,0.32065426473127445,0.01347170873926768
0.1,0.6,0.41954788,0.32065426473127445,0.01347170873926768
0.1,0.6,0.398663406,0.32065426473127445,0.01347170873926768
0.1,0.6,0.434194909,0.32065426473127445,0.01347170873926768
0.1,0.6,0.367157331,0.32065426473127445,0.01347170873926768
0.1,0.6,0.481015571,0.32065426473127445,0.01347170873926768
0.1,0.6,0.209689231,0.32065426473127445,0.01347170873926768
0.1,0.6,0.473170764,0.32065426473127445,0.01347170873926768
0.1,0.6,0.43423452,0.32065426473127445,0.01347170873926768
0.1,0.6,0.415680735,0.32065426473127445,0.01347170873926768
0.1,0.6,0.184473143,0.32065426473127445,0.01347170873926768
0.1,0.6,0.134677098,0.32065426473127445,0.01347170873926768
0.1,0.6,0.243165221,0.32065426473127445,0.01347170873926768
0.1,0.6,0.431655128,0.32065426473127445,0.01347170873926768
0.1,0.6,0.260263074,0.3006681951301289,0.015715606946118166
0.1,0.6,0.297108935,0.3006681951301289,0.015715606946118166
0.1,0.6,0.132409503,0.3006681951301289,0.015715606946118166
0.1,0.6,0.139958777,0.3006681951301289,0.015715606946118166
0.1,0.6,0.283072118,0.3006681951301289,0.015715606946118166
0.1,0.6,0.342892544,0.3006681951301289,0.015715606946118166
0.1,0.6,0.464380971,0.3006681951301289,0.015715606946118166
0.1,0.6,0.438689389,0.3006681951301289,0.015715606946118166
0.1,0.6,0.177752436,0.3006681951301289,0.015715606946118166
0.1,0.6,0.414350385,0.3006681951301289,0.015715606946118166
0.1,0.6,0.296351014,0.3006681951301289,0.015715606946118166
0.1,0.6,0.335989529,0.3006681951301289,0.015715606946118166
0.1,0.6,0.233671374,0.3006681951301289,0.015715606946118166
0.1,0.6,0.415794952,0.3006681951301289,0.015715606946118166
0.1,0.6,0.20318947,0.3006681951301289,0.015715606946118166
0.1,0.6,0.431133107,0.3006681951301289,0.015715606946118166
0.1,0.6,0.37985307,0.3006681951301289,0.015715606946118166
0.1,0.6,0.160025934,0.3006681951301289,0.015715606946118166
0.1,0.6,0.279717445,0.3006681951301289,0.015715606946118166
0.1,0.6,0.229352428,0.3006681951301289,0.015715606946118166
0.1,0.6,0.294912443,0.3006681951301289,0.015715606946118166
0.1,0.6,0.309490926,0.3006681951301289,0.015715606946118166
0.1,0.6,0.458264729,0.3006681951301289,0.015715606946118166
0.1,0.6,0.430505184,0.3006681951301289,0.015715606946118166
0.1,0.8,0.378699197,0.34178837249965,0.015348956506186113
0.1,0.8,0.368870284,0.34178837249965,0.015348956506186113
0.1,0.8,0.467939009,0.34178837249965,0.015348956506186113
0.1,0.8,0.178650099,0.34178837249965,0.015348956506186113
0.1,0.8,0.13457859,0.34178837249965,0.015348956506186113
0.1,0.8,0.250688783,0.34178837249965,0.015348956506186113
0.1,0.8,0.475931962,0.34178837249965,0.015348956506186113
0.1,0.8,0.386058233,0.34178837249965,0.015348956506186113
0.1,0.8,0.447682541,0.34178837249965,0.015348956506186113
0.1,0.8,0.413536056,0.34178837249965,0.015348956506186113
0.1,0.8,0.399329222,0.34178837249965,0.015348956506186113
0.1,0.8,0.39374076,0.34178837249965,0.015348956506186113
0.1,0.8,0.351193938,0.34178837249965,0.015348956506186113
0.1,0.8,0.295380329,0.34178837249965,0.015348956506186113
0.1,0.8,0.216838516,0.34178837249965,0.015348956506186113
0.1,0.8,0.389028274,0.34178837249965,0.015348956506186113
0.1,0.8,0.395909274,0.34178837249965,0.015348956506186113
0.1,0.8,0.303638314,0.34178837249965,0.015348956506186113
0.1,0.8,0.239905526,0.34178837249965,0.015348956506186113
0.1,0.8,0.415267983,0.34178837249965,0.015348956506186113
0.1,0.8,0.448837418,0.34178837249965,0.015348956506186113
0.1,0.8,0.387420728,0.34178837249965,0.015348956506186113
0.1,0.8,0.392676167,0.34178837249965,0.015348956506186113
0.1,0.8,0.389602757,0.34178837249965,0.015348956506186113
0.1,0.8,0.407633456,0.3067890772163082,0.01657330043900854
0.1,0.8,0.151912244,0.3067890772163082,0.01657330043900854
0.1,0.8,0.397357363,0.3067890772163082,0.01657330043900854
0.1,0.8,0.381242873,0.3067890772163082,0.01657330043900854
0.1,0.8,0.161178358,0.3067890772163082,0.01657330043900854
0.1,0.8,0.148340828,0.3067890772163082,0.01657330043900854
0.1,0.8,0.144108829,0.3067890772163082,0.01657330043900854
0.1,0.8,0.144674646,0.3067890772163082,0.01657330043900854
0.1,0.8,0.378978784,0.3067890772163082,0.01657330043900854
0.1,0.8,0.222652376,0.3067890772163082,0.01657330043900854
0.1,0.8,0.284921647,0.3067890772163082,0.01657330043900854
0.1,0.8,0.221993622,0.3067890772163082,0.01657330043900854
0.1,0.8,0.405273842,0.3067890772163082,0.01657330043900854
0.1,0.8,0.16355574,0.3067890772163082,0.01657330043900854
0.1,0.8,0.229815085,0.3067890772163082,0.01657330043900854
0.1,0.8,0.212948619,0.3067890772163082,0.01657330043900854
0.1,0.8,0.400510089,0.3067890772163082,0.01657330043900854
0.1,0.8,0.416752164,0.3067890772163082,0.01657330043900854
0.1,0.8,0.378859606,0.3067890772163082,0.01657330043900854
0.1,0.8,0.211614421,0.3067890772163082,0.01657330043900854
0.1,0.8,0.150098837,0.3067890772163082,0.01657330043900854
0.1,0.8,0.408505647,0.3067890772163082,0.01657330043900854
0.1,0.8,0.428177701,0.3067890772163082,0.01657330043900854
0.1,0.8,0.163749325,0.3067890772163082,0.01657330043900854
0.15,0.2,0.357042633,0.31366698861711484,0.01686926691643167
0.15,0.2,0.133568911,0.31366698861711484,0.01686926691643167
0.15,0.2,0.358838876,0.31366698861711484,0.01686926691643167
0.15,0.2,0.197510717,0.31366698861711484,0.01686926691643167
0.15,0.2,0.274648722,0.31366698861711484,0.01686926691643167
0.15,0.2,0.3919628,0.31366698861711484,0.01686926691643167
0.15,0.2,0.296733427,0.31366698861711484,0.01686926691643167
0.15,0.2,0.160414432,0.31366698861711484,0.01686926691643167
0.15,0.2,0.228535672,0.31366698861711484,0.01686926691643167
0.15,0.2,0.208355945,0.31366698861711484,0.01686926691643167
0.15,0.2,0.162463244,0.31366698861711484,0.01686926691643167
0.15,0.2,0.221387464,0.31366698861711484,0.01686926691643167
0.15,0.2,0.334789899,0.31366698861711484,0.01686926691643167
0.15,0.2,0.312978353,0.31366698861711484,0.01686926691643167
0.15,0.2,0.240156482,0.31366698861711484,0.01686926691643167
0.15,0.2,0.196267055,0.31366698861711484,0.01686926691643167
0.15,0.2,0.126910099,0.31366698861711484,0.01686926691643167
0.15,0.2,0.346730728,0.31366698861711484,0.01686926691643167
0.15,0.2,0.123270932,0.31366698861711484,0.01686926691643167
0.15,0.2,0.154159149,0.31366698861711484,0.01686926691643167
0.15,0.2,0.123636213,0.31366698861711484,0.01686926691643167
0.15,0.2,0.170538512,0.31366698861711484,0.01686926691643167
0.15,0.2,0.441911715,0.31366698861711484,0.01686926691643167
0.15,0.2,0.160321333,0.31366698861711484,0.01686926691643167
0.15,0.4,0.317773689,0.30567639071705344,0.017472902467798937
0.15,0.4,0.275830262,0.30567639071705344,0.017472902467798937
0.15,0.4,0.348183838,0.30567639071705344,0.017472902467798937
0.15,0.4,0.260670242,0.30567639071705344,0.017472902467798937
0.15,0.4,0.354152042,0.30567639071705344,0.017472902467798937
0.15,0.4,0.185069298,0.30567639071705344,0.017472902467798937
0.15,0.4,0.323528754,0.30567639071705344,0.017472902467798937
0.15,0.4,0.354220273,0.30567639071705344,0.017472902467798937
0.15,0.4,0.276058284,0.30567639071705344,0.017472902467798937
0.15,0.4,0.211285305,0.30567639071705344,0.017472902467798937
0.15,0.4,0.186101825,0.30567639071705344,0.017472902467798937
0.15,0.4,0.157036355,0.30567639071705344,0.017472902467798937
0.15,0.4,0.283598759,0.30567639071705344,0.017472902467798937
0.15,0.4,0.209139549,0.30567639071705344,0.017472902467798937
0.15,0.4,0.259430465,0.30567639071705344,0.017472902467798937
0.15,0.4,0.345266004,0.30567639071705344,0.017472902467798937
0.15,0.4,0.211851551,0.30567639071705344,0.017472902467798937
0.15,0.4,0.213552622,0.30567639071705344,0.017472902467798937
0.15,0.4,0.359882296,0.30567639071705344,0.017472902467798937
0.15,0.4,0.211200755,0.30567639071705344,0.017472902467798937
0.15,0.4,0.231785105,0.30567639071705344,0.017472902467798937
0.15,0.4,0.235988015,0.30567639071705344,0.017472902467798937
0.15,0.4,0.133847667,0.30567639071705344,0.017472902467798937
0.15,0.4,0.342938419,0.30567639071705344,0.017472902467798937
0.15,0.4,0.36670627,0.3470567400800064,0.01834197096432314
0.15,0.4,0.209673758,0.3470567400800064,0.01834197096432314
0.15,0.4,0.432536654,0.3470567400800064,0.01834197096432314
0.15,0.4,0.294028051,0.3470567400800064,0.01834197096432314
0.15,0.4,0.219841263,0.3470567400800064,0.01834197096432314
0.15,0.4,0.205230602,0.3470567400800064,0.01834197096432314
0.15,0.4,0.435330182,0.3470567400800064,0.01834197096432314
0.15,0.4,0.147662494,0.3470567400800064,0.01834197096432314
0.15,0.4,0.274362332,0.3470567400800064,0.01834197096432314
0.15,0.4,0.205710889,0.3470567400800064,0.01834197096432314
0.15,0.4,0.412986382,0.3470567400800064,0.01834197096432314
0.15,0.4,0.371303183,0.3470567400800064,0.01834197096432314
0.15,0.4,0.552048016,0.3470567400800064,0.01834197096432314
0.15,0.4,0.152632718,0.3470567400800064,0.01834197096432314
0.15,0.4,0.358356072,0.3470567400800064,0.01834197096432314
0.15,0.4,0.514177506,0.3470567400800064,0.01834197096432314
0.15,0.4,0.375759006,0.3470567400800064,0.01834197096432314
0.15,0.4,0.502903634,0.3470567400800064,0.01834197096432314
0.15,0.4,0.251661092,0.3470567400800064,0.01834197096432314
0.15,0.4,0.171662227,0.3470567400800064,0.01834197096432314
0.15,0.4,0.243728221,0.3470567400800064,0.01834197096432314
0.15,0.4,0.188370344,0.3470567400800064,0.01834197096432314
0.15,0.4,0.459225449,0.3470567400800064,0.01834197096432314
0.15,0.4,0.166998278,0.3470567400800064,0.01834197096432314
0.15,0.4,0.316439408,0.3420850049969886,0.016533175471176765
0.15,0.4,0.272658482,0.3420850049969886,0.016533175471176765
0.15,0.4,0.256768674,0.3420850049969886,0.016533175471176765
0.15,0.4,0.322280268,0.3420850049969886,0.016533175471176765
0.15,0.4,0.432138257,0.3420850049969886,0.016533175471176765
0.15,0.4,0.246131395,0.3420850049969886,0.016533175471176765
0.15,0.4,0.404715377,0.3420850049969886,0.016533175471176765
0.15,0.4,0.400799487,0.3420850049969886,0.016533175471176765
0.15,0.4,0.243926598,0.3420850049969886,0.016533175471176765
0.15,0.4,0.375352589,0.3420850049969886,0.016533175471176765
0.15,0.4,0.236483945,0.3420850049969886,0.016533175471176765
0.15,0.4,0.236283447,0.3420850049969886,0.016533175471176765
0.15,0.4,0.272926492,0.3420850049969886,0.016533175471176765
0.15,0.4,0.312140864,0.3420850049969886,0.016533175471176765
0.15,0.4,0.224091712,0.3420850049969886,0.016533175471176765
0.15,0.4,0.155574131,0.3420850049969886,0.016533175471176765
0.15,0.4,0.268455824,0.3420850049969886,0.016533175471176765
0.15,0.4,0.197498802,0.3420850049969886,0.016533175471176765
0.15,0.4,0.295172001,0.3420850049969886,0.016533175471176765
0.15,0.4,0.378953949,0.3420850049969886,0.016533175471176765
0.15,0.4,0.405724501,0.3420850049969886,0.016533175471176765
0.15,0.4,0.256780972,0.3420850049969886,0.016533175471176765
0.15,0.4,0.411578488,0.3420850049969886,0.016533175471176765
0.15,0.4,0.264852855,0.3420850049969886,0.016533175471176765
0.15,0.6,0.243581327,0.32321572835644474,0.019503735444255012
0.15,0.6,0.468613908,0.32321572835644474,0.019503735444255012
0.15,0.6,0.203977676,0.32321572835644474,0.019503735444255012
0.15,0.6,0.257137137,0.32321572835644474,0.019503735444255012
0.15,0.6,0.245998001,0.32321572835644474,0.019503735444255012
0.15,0.6,0.26315276,0.32321572835644474,0.019503735444255012
0.15,0.6,0.097979013,0.32321572835644474,0.019503735444255012
0.15,0.6,0.289605659,0.32321572835644474,0.019503735444255012
0.15,0.6,0.268193947,0.32321572835644474,0.019503735444255012
0.15,0.6,0.247601559,0.32321572835644474,0.019503735444255012
0.15,0.6,0.347101389,0.32321572835644474,0.019503735444255012
0.15,0.6,0.434481237,0.32321572835644474,0.019503735444255012
0.15,0.6,0.323967247,0.32321572835644474,0.019503735444255012
0.15,0.6,0.368682815,0.32321572835644474,0.019503735444255012
0.15,0.6,0.281533174,0.32321572835644474,0.019503735444255012
0.15,0.6,0.419552609,0.32321572835644474,0.019503735444255012
0.15,0.6,0.126798238,0.32321572835644474,0.019503735444255012
0.15,0.6,0.319496691,0.32321572835644474,0.019503735444255012
0.15,0.6,0.476039722,0.32321572835644474,0.019503735444255012
0.15,0.6,0.385930228,0.32321572835644474,0.019503735444255012
0.15,0.6,0.435281644,0.32321572835644474,0.019503735444255012
0.15,0.6,0.280517454,0.32321572835644474,0.019503735444255012
0.15,0.6,0.193670006,0.32321572835644474,0.019503735444255012
0.15,0.6,0.285931002,0.32321572835644474,0.019503735444255012
0.15,0.6,0.31002112,0.32720959354628576,0.017462852721208295
0.15,0.6,0.295972295,0.32720959354628576,0.017462852721208295
0.15,0.6,0.205002035,0.32720959354628576,0.017462852721208295
0.15,0.6,0.378275421,0.32720959354628576,0.017462852721208295
0.15,0.6,0.233276033,0.32720959354628576,0.017462852721208295
0.15,0.6,0.098746291,0.32720959354628576,0.017462852721208295
0.15,0.6,0.375158959,0.32720959354628576,0.017462852721208295
0.15,0.6,0.264180024,0.32720959354628576,0.017462852721208295
0.15,0.6,0.38102685,0.32720959354628576,0.017462852721208295
0.15,0.6,0.402105546,0.32720959354628576,0.017462852721208295
0.15,0.6,0.176092373,0.32720959354628576,0.017462852721208295
0.15,0.6,0.144929508,0.32720959354628576,0.017462852721208295
0.15,0.6,0.38541491,0.32720959354628576,0.017462852721208295
0.15,0.6,0.183670341,0.32720959354628576,0.017462852721208295
0.15,0.6,0.240828823,0.32720959354628576,0.017462852721208295
0.15,0.6,0.392222449,0.32720959354628576,0.017462852721208295
0.15,0.6,0.181399515,0.32720959354628576,0.017462852721208295
0.15,0.6,0.357694948,0.32720959354628576,0.017462852721208295
0.15,0.6,0.113819778,0.32720959354628576,0.017462852721208295
0.15,0.6,0.30087147,0.32720959354628576,0.017462852721208295
0.15,0.6,0.330186123,0.32720959354628576,0.017462852721208295
0.15,0.6,0.255823073,0.32720959354628576,0.017462852721208295
0.15,0.6,0.128439171,0.32720959354628576,0.017462852721208295
0.15,0.6,0.28527085,0.32720959354628576,0.017462852721208295
0.15,0.8,0.384997904,0.2577642942960665,0.021562765853613768
0.15,0.8,0.214184681,0.2577642942960665,0.021562765853613768
0.15,0.8,0.436114057,0.2577642942960665,0.021562765853613768
0.15,0.8,0.339850519,0.2577642942960665,0.021562765853613768
0.15,0.8,0.121584802,0.2577642942960665,0.021562765853613768
0.15,0.8,0.469982975,0.2577642942960665,0.021562765853613768
0.15,0.8,0.360812799,0.2577642942960665,0.021562765853613768
0.15,0.8,0.364539565,0.2577642942960665,0.021562765853613768
0.15,0.8,0.25783574,0.2577642942960665,0.021562765853613768
0.15,0.8,0.43049271,0.2577642942960665,0.021562765853613768
0.15,0.8,0.383114821,0.2577642942960665,0.021562765853613768
0.15,0.8,0.365938966,0.2577642942960665,0.021562765853613768
0.15,0.8,0.401667171,0.2577642942960665,0.021562765853613768
0.15,0.8,0.430616822,0.2577642942960665,0.021562765853613768
0.15,0.8,0.408938348,0.2577642942960665,0.021562765853613768
0.15,0.8,0.27572778,0.2577642942960665,0.021562765853613768
0.15,0.8,0.397405605,0.2577642942960665,0.021562765853613768
0.15,0.8,0.456156199,0.2577642942960665,0.021562765853613768
0.15,0.8,0.328716463,0.2577642942960665,0.021562765853613768
0.15,0.8,0.334021751,0.2577642942960665,0.021562765853613768
0.15,0.8,0.27304044,0.2577642942960665,0.021562765853613768
0.15,0.8,0.459772708,0.2577642942960665,0.021562765853613768
0.15,0.8,0.323869109,0.2577642942960665,0.021562765853613768
0.15,0.8,0.392365722,0.2577642942960665,0.021562765853613768
0.2,0.4,0.194981812,0.31780883042483765,0.017716486283833058
0.2,0.4,0.282095507,0.31780883042483765,0.017716486283833058
0.2,0.4,0.493449055,0.31780883042483765,0.017716486283833058
0.2,0.4,0.228091087,0.31780883042483765,0.017716486283833058
0.2,0.4,0.230483289,0.31780883042483765,0.017716486283833058
0.2,0.4,0.424553325,0.31780883042483765,0.017716486283833058
0.2,0.4,0.265997697,0.31780883042483765,0.017716486283833058
0.2,0.4,0.352542384,0.31780883042483765,0.017716486283833058
0.2,0.4,0.134021394,0.31780883042483765,0.017716486283833058
0.2,0.4,0.181025883,0.31780883042483765,0.017716486283833058
0.2,0.4,0.454855974,0.31780883042483765,0.017716486283833058
0.2,0.4,0.196316573,0.31780883042483765,0.017716486283833058
0.2,0.4,0.202755967,0.31780883042483765,0.017716486283833058
0.2,0.4,0.458416684,0.31780883042483765,0.017716486283833058
0.2,0.4,0.429304311,0.31780883042483765,0.017716486283833058
0.2,0.4,0.176919342,0.31780883042483765,0.017716486283833058
0.2,0.4,0.414458515,0.31780883042483765,0.017716486283833058
0.2,0.4,0.23950518,0.31780883042483765,0.017716486283833058
0.2,0.4,0.467558691,0.31780883042483765,0.017716486283833058
0.2,0.4,0.259909408,0.31780883042483765,0.017716486283833058
0.2,0.4,0.292182133,0.31780883042483765,0.017716486283833058
0.2,0.4,0.426091458,0.31780883042483765,0.017716486283833058
0.2,0.4,0.347950931,0.31780883042483765,0.017716486283833058
0.2,0.4,0.329476395,0.31780883042483765,0.017716486283833058
0.2,0.6,0.278912294,0.3064035756960948,0.01933859208496305
0.2,0.6,0.197823846,0.3064035756960948,0.01933859208496305
0.2,0.6,0.226370384,0.3064035756960948,0.01933859208496305
0.2,0.6,0.389859453,0.3064035756960948,0.01933859208496305
0.2,0.6,0.146021719,0.3064035756960948,0.01933859208496305
0.2,0.6,0.303578123,0.3064035756960948,0.01933859208496305
0.2,0.6,0.23305353,0.3064035756960948,0.01933859208496305
0.2,0.6,0.376566401,0.3064035756960948,0.01933859208496305
0.2,0.6,0.183135845,0.3064035756960948,0.01933859208496305
0.2,0.6,0.22124507,0.3064035756960948,0.01933859208496305
0.2,0.6,0.147229959,0.3064035756960948,0.01933859208496305
0.2,0.6,0.393219291,0.3064035756960948,0.01933859208496305
0.2,0.6,0.11387323,0.3064035756960948,0.01933859208496305
0.2,0.6,0.288201952,0.3064035756960948,0.01933859208496305
0.2,0.6,0.269673432,0.3064035756960948,0.01933859208496305
0.2,0.6,0.267861001,0.3064035756960948,0.01933859208496305
0.2,0.6,0.275179661,0.3064035756960948,0.01933859208496305
0.2,0.6,0.342200864,0.3064035756960948,0.01933859208496305
0.2,0.6,0.207706942,0.3064035756960948,0.01933859208496305
0.2,0.6,0.168268421,0.3064035756960948,0.01933859208496305
0.2,0.6,0.318076001,0.3064035756960948,0.01933859208496305
0.2,0.6,0.446554523,0.3064035756960948,0.01933859208496305
