Comp,BID,rg_mean,rg_var,asph_mean,asph_var,acyl_mean,acyl_var,anis_mean,anis_var,UMAP_0,UMAP_1
0.1,0.8,16.166546315,6.812753518899323,148.27501267083332,4833.582020910648,64.32059252208333,744.9361166977183,0.33054838341666665,0.007616399342575342,10.516668,3.9843216
0.1,0.4,13.612772560000002,1.3962873534945714,96.15746523833333,656.1014349723577,43.66000145583333,93.38436301739604,0.310702645375,0.0023133562454890804,9.912952,3.224421
0.1,0.8,14.0836698575,2.8443937362897826,100.20384012375,1352.6218232479118,45.01339573333333,238.05477148715113,0.28216230866666664,0.004743108582669138,9.637127,3.0471988
0.1,0.8,14.959564927499999,9.216134003436217,121.53057968166667,6972.810959076991,53.54662683208333,918.9386771293422,0.27810626912499997,0.01674040426732371,11.408154,1.9148393
0.1,0.2,12.947785779999998,2.6945785568719884,83.76118502041666,1253.9752785575142,37.80834505208333,180.26175807162852,0.27635932879166664,0.007354168747018962,11.795531,2.0900257
0.1,0.6,16.056082049166665,6.83111772833967,161.39257815916667,4631.035715167097,67.55487443666667,654.6684126606715,0.38900327325,0.015180578314717785,11.160487,3.572893
0.1,0.8,16.979231541666667,7.879004099196531,170.54963812041666,4702.763013173057,73.3924787475,728.7368228154518,0.35505849833333336,0.008375042234389332,12.049811,2.9784143
0.15,0.6,11.617775568916665,1.8989283772507932,65.87071577708333,727.9109813734818,29.818172951666668,95.68778837747692,0.26751782941666663,0.009375218692183784,11.641136,3.855753
0.1,0.4,12.362841912208333,3.494286703254305,76.02543701625,1595.2931811216374,33.75851392208333,246.79485670735608,0.261185832375,0.010564534542737373,10.692359,3.18873
0.2,0.8,15.329791214125,12.292104902311506,166.07539980708333,8570.083885386714,62.72913212,960.6941934198161,0.4294709284166667,0.03385178683177343,11.876749,1.5427239
0.15,0.4,13.00934084875,3.0024624798530026,93.41327992666668,1464.5461592671013,40.926402885,217.15031976658128,0.3278738491666667,0.008368079950595322,9.597045,2.4291527
0.1,0.2,13.007143393416667,3.8470040983024036,92.44435826708333,1972.270559877186,40.259249204999996,265.25124547642275,0.310536408125,0.014168923415973336,10.57255,3.0122046
0.1,0.4,15.330106007083332,7.310662706957478,150.29296520041666,5029.733949651565,60.31230662041667,670.3653468249641,0.3973568462916666,0.015673617341160996,10.7198305,2.399156
0.3,0.8,9.886224699625,2.7569554971282253,48.9139371775,1032.2819169168981,22.000273014875003,156.61127076199594,0.263305661375,0.014260578997812506,9.351835,3.001785
0.25,0.8,10.724962709000001,4.46679648193888,56.67515719833333,1698.0182269024963,26.037269606250003,256.5380173958319,0.24615517429166667,0.011694418593396413,10.664637,3.9246528
0.1,0.2,12.787550826666667,1.431370603125931,83.30203048874999,790.8125279618225,37.51664437083333,107.74934791576199,0.29465162595833333,0.006855658781334691,9.616761,2.5206156
0.2,0.8,11.244109197208333,2.353460505421528,69.60618711666667,769.5628990272631,29.269180635374997,121.80847392169693,0.3254810987916667,0.01013763226836155,11.652266,2.0158713
0.1,0.2,13.453601007000001,5.5677627623665,98.5002316825,2712.91349385367,44.056452795000006,407.78847255220296,0.30361173812500003,0.01170655789682296,10.994935,2.5816286
0.2,0.8,13.160166975041667,13.053982339131812,112.52536024041666,7578.9268601469985,46.82078188291666,1041.6782793516372,0.3381291555833333,0.03541576744800262,11.804208,2.614803
0.1,0.6,16.0839209425,6.326607325304906,149.3568953425,3368.118675893406,65.41636101833333,573.5143504338007,0.35167357204166666,0.006249519609254155,11.827945,1.8779079
0.2,0.6,11.265678114958334,4.177228380403418,64.3101288875,1377.5907178794364,29.048950605416668,236.34381761175055,0.26401204083333335,0.010080163164533444,9.741179,1.3393313
0.2,0.8,11.46444322675,2.761593802229895,69.81772236625,896.8325605397221,30.204597145416667,150.5065409485813,0.30340424545833333,0.007446361752038298,10.332757,3.8934646
0.2,0.8,13.165791793666665,10.102469957963068,101.65916221375,5478.137763345534,43.94912114416667,854.2841467901432,0.309606679125,0.02058449054445277,10.91092,4.3368816
0.1,0.8,13.819942092916667,3.396798182851468,100.15545135125001,1779.0056517443945,44.226457394166665,291.8763504551409,0.29662160758333334,0.007757233614153641,11.051552,2.8093293
0.1,0.6,13.095320772916667,4.007872826528274,98.73049359583332,2242.287773933996,41.363979656666665,303.02929218478477,0.34209376566666666,0.013648365727241863,11.130091,3.40925
0.15,0.2,10.617749315208334,1.5396690122194208,51.48011799291667,601.1417766105607,24.13794627375,75.2541219696668,0.23846388804166666,0.00909199933376519,11.94605,3.8970199
0.1,0.2,14.182533388333333,5.2588726652653675,120.28332009041667,3264.456929685524,50.70757290666666,460.6973785340484,0.3601818900416667,0.013285991552176038,10.3172245,2.8992171
0.2,0.2,9.762201726875,1.012682687953497,42.28215367,278.2165980691513,19.6101861275,37.96370845733439,0.230988930625,0.008200042856757047,9.939763,2.8999872
0.15,0.4,13.404838116958333,5.6539319822510565,106.82380429208332,3279.932697648944,45.422886221249996,443.17347060781043,0.35402579975000004,0.013775569504730936,10.6863365,1.9464595
0.2,0.4,10.62340753,2.141945653252751,57.02594567208333,792.7746847593713,25.482909682916667,115.68446058355258,0.2789412157916667,0.012931093688421158,9.958691,3.2296488
0.2,0.6,11.06805758975,3.6653627627072862,66.71864133458332,1337.5166480367789,29.361116581666664,189.53794268640792,0.30467653008333334,0.01536053852540888,10.042494,2.9356334
0.15,0.4,11.949217263291667,4.634791849202695,79.89037764166666,2340.7619115846937,34.6249107525,307.0351538146201,0.31461541666666665,0.017126479376444764,10.794,2.363646
0.2,0.2,10.610702611333332,1.3451171049454251,53.966886126249996,437.9986726990964,24.68841814125,59.765912108349674,0.26172299775,0.007595113633004994,9.852638,2.2555375
0.15,0.2,10.8434280945,1.6103347958931642,54.4265992725,621.6582426755051,25.27104321375,77.9526047193035,0.24393931145833334,0.009933386647144575,10.284424,3.4969842
0.1,0.4,14.681884474041667,7.775529611592842,126.11411198458335,4644.406380516547,54.21722255291667,644.0454851941623,0.33827103754166665,0.011363921811992101,11.345254,2.576686
0.15,0.2,11.363288845916665,4.9408829349160746,69.05957642666667,2371.1619299156237,30.181963935,332.10556434330056,0.27822709208333335,0.017418721483606753,11.696545,2.361999
0.15,0.4,11.81890957675,3.3980983072325412,72.71519510374999,1189.5658802457092,32.4283691775,244.46155965574061,0.29664455083333335,0.006058157063783662,10.710145,3.082968
0.2,0.4,11.832810527874999,6.069372375528578,84.05486238583333,2976.34550496753,35.9085855675,401.66500157421297,0.33865981195833333,0.025743861269434277,9.324599,2.6996675
0.15,0.2,12.445271606708333,2.914363169311678,87.69958287583334,1357.5280304813296,36.988361363749995,173.1662003884526,0.3384007790833334,0.010472329163510131,10.285975,3.339772
0.4,0.6,8.397078797916667,0.9776572023077342,31.999846315833334,282.3045677236284,14.623917209250001,39.95440977363083,0.23386851225000002,0.011931141432686558,10.628964,1.927207
0.15,0.2,11.449749074916667,1.8156711483593293,62.18144994875001,553.1590552977692,29.11309384875,79.17753137924532,0.259203343875,0.004739892441277502,11.718252,2.2700891
0.25,0.2,9.992629382541667,1.6732876546493152,50.26145320125,570.9033533309569,22.2286329575,65.12236350607864,0.278505176875,0.012446149644286185,10.280374,3.0177593
0.25,0.4,10.153120426833334,3.1082433523753124,50.9515383175,927.6641087779687,23.383519830625,158.01408354756217,0.2566172707916667,0.011786248507430184,10.617655,3.7464495
0.15,0.6,11.979338719458333,2.2252720206789602,75.07333697874999,1062.3441255325606,32.75955123125,134.54151751487794,0.29742824608333335,0.011489658439161122,11.218803,3.522599
0.25,0.8,11.457730287458332,5.443947210357143,78.86687334666667,2347.409451877117,32.857704667875,347.81750921587246,0.34718921583333334,0.019989041899351998,10.965006,3.3357477
0.2,0.2,10.423281994625,1.7311756500607212,51.95111887583334,555.5752122535199,23.963129769166667,80.53182829479327,0.25680246179166666,0.007529163647382273,11.232348,1.5847512
0.3,0.4,9.633717859583333,2.6361600781619945,47.351653892083334,713.6017363204977,20.806804577791667,102.33696977270712,0.269956418625,0.017626883671202024,11.660476,1.8557879
0.3,0.4,9.335472861458333,1.366166419828998,43.21200781833334,408.73837864480623,19.105606110125,48.318319225408736,0.2715909745833333,0.011729710393205528,10.783634,2.248482
0.4,0.6,8.816771028291667,1.5035008489765425,37.643396522083336,455.3146705665571,17.538553272708334,66.65599306648173,0.26012695233333333,0.012465320878649938,9.835843,1.2877237
0.3,0.4,9.426130393916667,1.4588428206497297,41.037223956249996,331.43444816271233,19.187252831791668,57.11879363382327,0.245440126625,0.009919082605231843,11.126785,2.7064238
0.3,0.6,10.204567876666667,1.416523945783341,55.0229332925,414.0011917016823,24.63237088304167,57.734397396574124,0.31624350254166667,0.010462161710162902,11.29073,2.086618
0.8,0.8,7.382751235541666,0.6928575249725807,21.447253320583332,232.50315209304645,10.727869159791666,27.231093890212584,0.186442638625,0.01546824649076147,-10.175117,6.570811
0.1,0.2,13.842256360291666,7.655327858599754,110.56684876375,3695.5656382959423,47.63829809916667,558.7903738471803,0.325193438,0.012259045628432039,11.614666,2.7939286
0.15,0.2,12.576084668791665,3.067629596481836,92.03217267625,1297.9143821573944,38.98988954875,206.8576052643937,0.35860175220833335,0.00959309325694654,10.00568,2.6120946
0.6,0.6,7.743858475833334,0.28491427995720836,23.946101723166667,84.5219391467921,12.140249628791667,11.849154183787675,0.20124889941666668,0.009054773055924028,-9.65442,6.077928
0.4,0.4,8.260567800041667,0.7611301295829364,29.423026588333332,202.34129531302855,13.714230586125,23.598226344705605,0.216604993125,0.010129124751170391,11.630201,1.5387316
0.2,0.4,11.211407577791666,3.3457704301887743,68.71554849041667,1306.194957941788,30.273416157499998,189.20868152494617,0.31178929145833334,0.012317261704020914,10.41623,1.9830618
0.2,0.2,10.817512134708332,2.0051828845089976,58.285693375,681.516198444326,26.031779906249998,96.41389766191908,0.276802728,0.007476517836518135,10.47453,3.2821486
0.15,0.4,11.881856292125,3.8960981522668288,78.2515272525,1813.555960554882,33.84566999,250.9768893867824,0.31303727595833336,0.016059370190848687,10.375234,3.1106095
0.3,0.4,9.901330017125,1.6460818682221339,48.69245392291666,491.56275793265814,22.04821707404167,67.4173774930008,0.2759687385833333,0.012332259391080526,10.620377,2.8584964
0.4,0.4,8.4746307125,1.0495378557292445,33.0223053375,333.6355040310438,14.948046315833333,41.54715548330723,0.24201334541666666,0.02087520876819603,10.704213,1.2132823
0.15,0.6,11.793755213416667,4.10919507582672,72.93303132999999,1572.132746216998,32.43918427875,259.24159995746504,0.28438085812499997,0.010847517275210184,9.660238,3.2655208
0.25,0.4,10.107702011708334,2.0651091278589893,51.555324320000004,783.5593805029392,23.01259205291667,104.75650645172776,0.275793072625,0.013610657471498531,11.607056,2.8791223
0.2,0.4,10.750764316041668,2.3266798247037825,58.57465506916666,837.4883000500821,26.85516577458333,123.66385693378562,0.282372013875,0.010774242229410808,11.069646,2.621761
0.15,0.2,11.865896730041667,2.5753826324362707,71.30219688916667,866.9866217571246,32.3539843975,138.24134801367575,0.28264096141666667,0.0074561456788596716,12.178272,3.168322
0.25,0.6,9.8028812025,2.277441869700403,45.86558450416666,656.4342852629997,21.072714657125,99.39314781235623,0.24774377433333336,0.012370369785903144,11.44814,2.8725064
0.2,0.6,11.302820304791666,3.40236261483876,68.43197037208333,1451.0679184380026,30.62161652125,206.2377593360145,0.29842002166666665,0.014215061694793992,11.522347,3.8032615
0.8,0.8,7.445278551541667,0.2972772282182465,22.081134773749998,84.05650137471761,11.444988390041667,9.307802082534012,0.19898258208333333,0.008346160736216171,-9.758293,6.0070148
0.1,0.2,12.761108458333332,2.0228119626722405,85.31533906666667,1075.4116274219061,37.7694098175,133.16985493368324,0.306676719125,0.009413835510673273,11.799596,3.2020664
0.15,0.4,11.961929261875,1.1718058623773602,75.48948183458333,391.0749469770928,33.31172607041667,55.52833916601652,0.32032800133333333,0.004870747070069483,9.277355,2.3593583
0.3,0.6,10.197409507541666,2.169548587249718,57.91222174208334,854.5832745037586,24.727852842083333,100.83113777204872,0.32628570579166666,0.0185932634524907,10.766803,3.7177129
0.4,0.2,8.597992537166666,1.1791336556258205,33.5990382175,362.1630146686476,15.565783225750002,47.70306248346383,0.23634487008333335,0.015181040962740526,12.490796,2.4263484
0.25,0.6,10.115446806416665,3.3866066133861366,51.95729408875,1068.1653969965064,24.000375502958335,190.5430550537184,0.26826594566666667,0.012729577666655438,11.664071,3.427568
0.3,0.6,9.649136894166666,1.7125893057827155,44.32167831458333,540.3161685469148,20.451203796833333,75.21948036064963,0.2510587747083333,0.01001111664752338,12.134128,4.089971
0.2,0.2,10.755236483875,1.177871097249828,58.04774148958333,472.61255968208326,25.956229383333334,64.46055452803273,0.28743866795833334,0.009422302597117406,11.734577,3.1792893
0.2,0.4,10.83226596075,1.826301592968451,57.9305341575,687.090426225241,26.41315474275,96.31813257695376,0.27204044241666664,0.010297591420523554,11.543879,1.6998881
0.3,0.2,9.059048832791666,1.0954499077500384,36.17318597166667,310.4580549811822,17.031953004375,39.47270591720123,0.2235798925,0.009441262880994249,11.9112015,3.2872646
0.25,0.2,10.030720859208333,2.1632361740546133,50.22684612916667,762.2092999262213,22.88268573666667,109.39823499843178,0.269623762125,0.013948218169189805,11.491384,3.5440354
0.6,0.4,7.773561403374999,0.21184822233807615,26.240497153166668,73.36032005886028,12.427135780708333,6.376017862864122,0.23322789879166664,0.00872275362387948,-9.51466,6.4082456
0.15,0.2,10.922809699708333,0.983255241032064,55.64033719166667,339.2386667201136,25.44755984041667,43.273992658043724,0.254402646375,0.006195421199754974,10.436506,2.4162538
0.3,0.2,9.366598258041668,0.9428564949387193,42.12839228291667,316.63833331533147,18.791109302041665,34.90439190966402,0.26489974604166666,0.011612453154897801,11.316968,3.0891097
0.25,0.2,10.09814288,1.508743325397316,49.66629613958333,527.9447128889987,22.48394938375,64.95531780355824,0.26569147158333334,0.010554553259040932,10.35079,2.3889952
0.6,0.4,7.811394483375,0.6786125539486919,26.95610613575,225.29196563876627,12.868713491958333,25.214493842918085,0.22982389574999998,0.014139464416177683,-9.987982,7.5281057
0.25,0.8,11.17964883375,5.25792919693243,71.58887027583333,2279.282021118215,29.869164310958336,306.58796660050996,0.310643196625,0.02537369124189549,10.236865,4.2136145
0.8,0.8,7.389471247375,0.4491045002244465,21.60765663691667,134.78070829760784,10.65709956875,17.202598469449665,0.19134561491666666,0.013528420281834213,-9.853444,7.0806427
0.15,0.4,12.067639110833333,3.000931452591715,76.2256644325,1056.0905943086589,34.66829014208333,184.97688120637523,0.29948868825,0.005816169245243979,10.8474655,4.4464116
0.4,0.4,8.234158949375,0.783783266753204,27.957744995583337,179.2470419374615,13.163014134374999,31.8845805049566,0.201503613625,0.009226275786498624,10.887256,3.584897
0.15,0.2,11.494544672375,3.5481866008157117,69.66348220541666,1694.6824188533435,30.939750962083334,221.64381968707204,0.28785288029166667,0.018592500692606217,10.396302,2.7808022
0.25,0.2,9.598424178375,1.0937020098694397,42.65855069958334,323.4827045925477,19.90264291975,49.07631074675667,0.24958798920833333,0.010605153635233707,11.493348,2.4064853
0.4,0.4,8.129487478,0.6800346400631304,27.20353122825,225.2287935522858,13.004786648416667,23.429007907172302,0.2041619382083333,0.014323349367304464,11.230336,3.0073407
0.4,0.2,8.250181313333334,0.6429417720423437,27.16405578475,163.88580987070773,13.397756268708333,27.91406567420619,0.1918149205,0.007441380586628644,9.795348,2.0131502
0.3,0.6,9.994092540583333,2.8564254451775066,52.39409921083333,1064.481587378589,23.36562017458333,160.8406695878025,0.28876881220833334,0.017193909366476107,11.13615,2.0034769
0.2,0.2,10.700879437041666,1.6901502145992826,57.067818226250004,661.1608893304066,26.14823311875,94.64111565674266,0.27744469408333333,0.011165116285529459,10.954852,1.9737102
0.4,0.2,8.62925691925,0.879074368092234,32.55925871666667,277.0288150303722,15.224294958291667,39.45094496660908,0.22387458233333335,0.01321618662960514,11.611515,3.15543
0.25,0.2,9.858484013208333,1.0789596083340296,45.3238166175,277.91499423001835,20.881872020583334,41.394340219768836,0.252277384,0.006196470613839797,10.191776,2.8154373
0.3,0.2,9.497214429375001,1.4812901277269908,42.68666075875,469.0161117556357,19.122945927583334,58.30710930176116,0.24808346070833331,0.009999335922533383,9.323793,2.5381103
0.4,0.2,8.330685215708334,0.5127854794367742,29.517993252916668,176.73013989142157,14.162448858333333,20.986808139780504,0.22017138904166667,0.012329412135986728,10.797733,2.4606662
0.2,0.4,12.311211225500001,6.451491614486523,92.68353980166667,2875.9630067455846,39.23409622458333,403.6860521589839,0.3507279406666666,0.024897688123661076,11.361895,2.3257813
0.25,0.6,9.986274977875,1.518455765246328,49.87613628291666,551.9597233928292,22.054819479083335,69.00032886203032,0.27745480958333335,0.013098370355039158,9.852412,2.811393
0.8,0.6,7.457551928708334,0.5430299691854807,23.927076395249998,137.80471408893558,11.32930243875,17.883441800790028,0.22000848583333332,0.012011101922555206,-9.716529,6.8148756
0.1,0.2,12.994858585875,2.2290055523709587,86.04429367708333,894.5729125456972,39.1763139325,118.08396760998735,0.2942864825,0.007115189197044017,10.867726,1.9455024
0.25,0.4,9.87255351275,1.065786520728785,47.056485405833335,336.9346807908319,21.347570705833334,50.79836796524612,0.26673531545833334,0.008455676330303313,9.811776,3.347061
0.3,0.4,9.1462515435,1.208523228297946,37.390072063750004,323.0981217757317,17.052076599958333,36.98277449787595,0.226918961375,0.01014808927892166,11.296607,1.6623154
0.4,0.6,8.558237220416666,0.7291292149453276,32.7566775675,203.46621584468775,15.276307346541666,21.531305497252,0.23924225779166666,0.012701236178609574,9.939537,4.107842
0.4,0.8,9.025970013625,1.041971954420867,41.83605418333333,312.94625419222956,18.137179612083333,34.776455128464434,0.29566027408333334,0.014363360380031276,12.130669,3.2549686
0.4,0.8,8.364381917041667,1.1205992797953133,30.47147223916667,301.15766864554445,14.593087830833333,44.78303285746006,0.217930471,0.010987692545204274,10.76268,4.3072076
0.1,0.4,13.279560712916668,3.36174563696063,95.49613361458334,1405.4175325108124,41.961893117500004,230.25979830660586,0.3189105150416667,0.0065292520572311835,10.309586,2.4464393
0.2,0.4,10.322007020041667,1.5906551634173707,51.325067993333334,418.28115862712167,23.12101321375,64.58424856431938,0.2639082389583333,0.006904599120321748,10.931236,1.5731977
0.2,0.2,11.048437221208333,2.0853597097918812,60.70931557083333,630.082961489641,28.098025952083333,118.45895022866453,0.2787983424583333,0.007266867894633714,12.453395,2.351923
0.25,0.2,10.366553267166667,1.19812353787263,55.37660618375,485.377389487917,24.505339952499998,52.7298025426992,0.3006380570833333,0.010769225569825094,11.11835,3.0580983
0.25,0.4,9.880151099833332,1.9934879937480237,49.49488685041666,636.0818046160348,22.034688949916667,94.85866893110212,0.2790563082083333,0.009555302647045556,11.141414,2.4757047
0.25,0.2,9.532902448458334,0.8905913465955358,38.38857386583333,197.2148529849455,18.601564989625,37.17310507290009,0.216134311625,0.005561554892339967,11.229951,3.1919065
